Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
EC-2021-001721,1/18/2021,1/21/2021,Standard Class,C-98432,Maria Garcia,Corporate,United States,Phoenix,Arizona,West,P-024,Office Supplies,Paper,Notebook,80.05,4,0.3,-1.25
EC-2023-001722,10/26/2023,11/2/2023,Same Day,C-70700,Maria Garcia,Consumer,United States,Chicago,Illinois,Central,P-030,Office Supplies,Envelopes,Letter Envelopes,40.77,1,0,4.01
EC-2024-001723,10/27/2024,11/2/2024,Standard Class,C-95379,Emily Davis,Home Office,United States,Chicago,Illinois,Central,P-038,Electronics,Accessories,Belt,3180.24,5,0.2,1105.72
EC-2022-001724,8/19/2022,8/22/2022,Second Class,C-89544,Maria Garcia,Corporate,United States,Austin,Texas,South,P-035,Clothing,Shoes,Casual Sneakers,540.96,4,0,60.94
EC-2021-001725,1/31/2021,2/2/2021,Second Class,C-31164,Maria Garcia,Home Office,United States,Phoenix,Arizona,West,P-021,Furniture,Storage,Cabinet,1357.72,4,0,137.01
EC-2021-001726,7/2/2021,7/3/2021,Same Day,C-95235,James Lee,Home Office,United States,Chicago,Illinois,Central,P-029,Office Supplies,Art,Pencil Set,97.4,4,0,27.17
EC-2023-001727,1/15/2023,1/22/2023,Same Day,C-51110,Emily Davis,Corporate,United States,Phoenix,Arizona,West,P-010,Electronics,Tablets,iPad Mini,1246.95,2,0.1,199.54
EC-2023-001728,7/11/2023,7/14/2023,Second Class,C-30258,Maria Garcia,Home Office,United States,New York,New York,East,P-012,Electronics,Tablets,Fire HD,848.09,2,0.3,-75.4
EC-2024-001729,3/13/2024,3/17/2024,Same Day,C-80138,Sara Wilson,Consumer,United States,Los Angeles,California,West,P-030,Office Supplies,Envelopes,Letter Envelopes,70.56,1,0,13.39
EC-2021-001730,8/10/2021,8/14/2021,Same Day,C-37870,Sara Wilson,Consumer,United States,San Antonio,Texas,South,P-001,Electronics,Phones,Nokia 3310,889.62,3,0,310.42
EC-2021-001731,3/20/2021,3/25/2021,Standard Class,C-59844,John Smith,Corporate,United States,Chicago,Illinois,Central,P-008,Electronics,Laptops,Dell Inspiron,1272.38,3,0.2,75.58
EC-2022-001732,3/14/2022,3/15/2022,Same Day,C-63093,Maria Garcia,Consumer,United States,Houston,Texas,South,P-031,Office Supplies,Envelopes,Bubble Mailer,50.48,2,0,4.67
EC-2023-001733,12/11/2023,12/13/2023,Second Class,C-31565,Anna Brown,Consumer,United States,Phoenix,Arizona,West,P-031,Office Supplies,Envelopes,Bubble Mailer,47.72,4,0,16.18
EC-2023-001734,9/1/2023,9/6/2023,Same Day,C-88266,Anna Brown,Home Office,United States,Chicago,Illinois,Central,P-031,Office Supplies,Envelopes,Bubble Mailer,142.2,5,0.1,42.22
EC-2024-001735,9/22/2024,9/29/2024,Standard Class,C-98335,Michael Chen,Consumer,United States,Philadelphia,Pennsylvania,East,P-039,Electronics,Accessories,Wallet,1300.28,2,0.1,-120.65
EC-2021-001736,9/15/2021,9/21/2021,Second Class,C-88766,Michael Chen,Home Office,United States,Dallas,Texas,South,P-024,Office Supplies,Paper,Notebook,13.93,2,0.1,-0.36
EC-2022-001737,1/27/2022,2/2/2022,First Class,C-26350,Sara Wilson,Consumer,United States,Austin,Texas,South,P-019,Furniture,Bookcases,5-Shelf Bookcase,503.17,1,0,160.51
EC-2022-001738,12/22/2022,12/25/2022,First Class,C-82450,James Lee,Corporate,United States,San Diego,California,West,P-039,Clothing,Accessories,Wallet,54.56,2,0.1,-0.97
EC-2024-001739,9/12/2024,9/18/2024,First Class,C-21749,John Smith,Home Office,United States,San Antonio,Texas,South,P-039,Clothing,Accessories,Wallet,109.78,1,0,-9.61
EC-2024-001740,7/1/2024,7/6/2024,Same Day,C-37770,Anna Brown,Home Office,United States,Los Angeles,California,West,P-033,Clothing,Shirts,Polo Shirt,58.06,1,0.3,7.95
EC-2022-001741,2/5/2022,2/12/2022,First Class,C-61879,John Smith,Consumer,United States,Dallas,Texas,South,P-038,Clothing,Accessories,Belt,524.27,4,0.1,169.02
EC-2022-001742,7/3/2022,7/9/2022,Same Day,C-30103,Emily Davis,Corporate,United States,Phoenix,Arizona,West,P-027,Office Supplies,Binders,Report Cover,49.95,1,0.1,-0.9
EC-2024-001743,3/17/2024,3/21/2024,Same Day,C-66243,James Lee,Home Office,United States,Houston,Texas,South,P-028,Office Supplies,Art,Markers Set,77.8,4,0,22.59
EC-2022-001744,10/14/2022,10/19/2022,Standard Class,C-61381,Carlos Rivera,Corporate,United States,Chicago,Illinois,Central,P-035,Clothing,Shoes,Casual Sneakers,45.5,2,0.2,3.89
EC-2021-001745,7/10/2021,7/11/2021,Second Class,C-81260,Maria Garcia,Corporate,United States,New York,New York,East,P-019,Furniture,Bookcases,5-Shelf Bookcase,2035.1,5,0,118.74
EC-2023-001746,7/19/2023,7/25/2023,Standard Class,C-59559,Carlos Rivera,Consumer,United States,Philadelphia,Pennsylvania,East,P-032,Clothing,Shirts,Cotton T-Shirt,206.18,2,0,-2.23
EC-2021-001747,10/22/2021,10/28/2021,Second Class,C-44340,James Lee,Home Office,United States,New York,New York,East,P-007,Electronics,Laptops,HP 15,666.0,5,0,54.69
EC-2023-001748,1/11/2023,1/18/2023,Second Class,C-20002,Anna Brown,Corporate,United States,Houston,Texas,South,P-002,Electronics,Phones,Samsung A12,376.45,1,0.1,27.13
EC-2024-001749,7/21/2024,7/25/2024,First Class,C-14122,Maria Garcia,Consumer,United States,Chicago,Illinois,Central,P-039,Clothing,Accessories,Wallet,22.92,2,0.3,5.05
EC-2024-001750,6/11/2024,6/16/2024,Standard Class,C-80248,John Smith,Consumer,United States,San Diego,California,West,P-029,Office Supplies,Art,Pencil Set,132.39,3,0,-4.28
EC-2021-001751,8/24/2021,8/26/2021,Standard Class,C-22054,Emily Davis,Corporate,United States,New York,New York,East,P-017,Furniture,Tables,Coffee Table,388.56,2,0,-5.13
EC-2023-001752,6/13/2023,6/18/2023,First Class,C-50840,James Lee,Consumer,United States,San Antonio,Texas,South,P-031,Office Supplies,Envelopes,Bubble Mailer,48.52,3,0.1,3.92
EC-2023-001753,7/3/2023,7/7/2023,First Class,C-36177,Emily Davis,Home Office,United States,Austin,Texas,South,P-022,Furniture,Storage,Drawer Unit,2521.3,5,0,585.42
EC-2021-001754,12/9/2021,12/10/2021,Same Day,C-33580,Emily Davis,Corporate,United States,San Diego,California,West,P-024,Office Supplies,Paper,Notebook,135.05,5,0,-6.87
EC-2022-001755,5/18/2022,5/19/2022,First Class,C-11428,Emily Davis,Home Office,United States,Houston,Texas,South,P-035,Clothing,Shoes,Casual Sneakers,195.66,3,0,10.35
EC-2022-001756,4/22/2022,4/27/2022,First Class,C-89679,Maria Garcia,Corporate,United States,Los Angeles,California,West,P-022,Furniture,Storage,Drawer Unit,1964.7,5,0,158.9
EC-2022-001757,10/18/2022,10/20/2022,Same Day,C-32431,Emily Davis,Consumer,United States,Houston,Texas,South,P-039,Clothing,Accessories,Wallet,222.26,3,0.1,19.06
EC-2022-001758,8/7/2022,8/8/2022,Same Day,C-15127,Emily Davis,Consumer,United States,Austin,Texas,South,P-034,Clothing,Shoes,Running Shoes,213.56,4,0,68.07
EC-2021-001759,7/14/2021,7/21/2021,First Class,C-74725,John Smith,Home Office,United States,San Antonio,Texas,South,P-002,Electronics,Phones,Samsung A12,691.23,3,0.1,51.1
EC-2023-001760,10/8/2023,10/15/2023,Second Class,C-67105,Anna Brown,Corporate,United States,Los Angeles,California,West,P-037,Clothing,Jackets,Hoodie,18.95,1,0,1.74
EC-2023-001761,1/26/2023,2/2/2023,Second Class,C-19835,Carlos Rivera,Consumer,United States,San Diego,California,West,P-013,Furniture,Chairs,Office Chair,215.04,1,0,13.85
EC-2024-001762,12/1/2024,12/3/2024,Same Day,C-93480,Sara Wilson,Home Office,United States,Chicago,Illinois,Central,P-031,Office Supplies,Envelopes,Bubble Mailer,41.97,3,0,11.58
EC-2024-001763,9/16/2024,9/20/2024,Same Day,C-83205,Anna Brown,Corporate,United States,Phoenix,Arizona,West,P-039,Electronics,Accessories,Wallet,658.11,3,0,173.36
EC-2023-001764,10/10/2023,10/11/2023,Standard Class,C-37349,Emily Davis,Consumer,United States,Houston,Texas,South,P-013,Furniture,Chairs,Office Chair,1293.76,4,0,253.96
EC-2023-001765,10/31/2023,11/1/2023,First Class,C-34635,Maria Garcia,Consumer,United States,Chicago,Illinois,Central,P-030,Office Supplies,Envelopes,Letter Envelopes,108.54,4,0.2,22.15
EC-2024-001766,11/6/2024,11/9/2024,Second Class,C-70404,James Lee,Home Office,United States,Austin,Texas,South,P-030,Office Supplies,Envelopes,Letter Envelopes,11.23,1,0.3,-0.28
EC-2024-001767,9/17/2024,9/22/2024,First Class,C-29742,Michael Chen,Corporate,United States,Dallas,Texas,South,P-024,Office Supplies,Paper,Notebook,69.35,5,0,-1.08
EC-2023-001768,6/23/2023,6/26/2023,Second Class,C-33153,Carlos Rivera,Consumer,United States,Philadelphia,Pennsylvania,East,P-036,Clothing,Jackets,Windbreaker,410.24,4,0,56.7
EC-2024-001769,10/27/2024,10/28/2024,Standard Class,C-79747,Maria Garcia,Consumer,United States,Houston,Texas,South,P-038,Clothing,Accessories,Belt,24.44,1,0.2,-0.95
EC-2023-001770,3/14/2023,3/18/2023,First Class,C-88159,Carlos Rivera,Consumer,United States,Los Angeles,California,West,P-027,Office Supplies,Binders,Report Cover,84.28,2,0,13.0
EC-2023-001771,10/28/2023,11/3/2023,First Class,C-31842,James Lee,Corporate,United States,Austin,Texas,South,P-001,Electronics,Phones,Nokia 3310,1378.84,2,0,-59.79
EC-2021-001772,1/27/2021,2/2/2021,First Class,C-87857,Emily Davis,Corporate,United States,Dallas,Texas,South,P-030,Office Supplies,Envelopes,Letter Envelopes,19.68,3,0,-0.6
EC-2022-001773,5/22/2022,5/26/2022,Second Class,C-29212,Maria Garcia,Consumer,United States,Los Angeles,California,West,P-033,Clothing,Shirts,Polo Shirt,274.74,3,0,-5.7
EC-2022-001774,11/19/2022,11/23/2022,First Class,C-70129,John Smith,Home Office,United States,Dallas,Texas,South,P-009,Electronics,Laptops,Lenovo IdeaPad,1663.91,3,0.3,326.04
EC-2023-001775,11/27/2023,12/4/2023,Second Class,C-63781,Anna Brown,Corporate,United States,Austin,Texas,South,P-029,Office Supplies,Art,Pencil Set,88.38,5,0.3,-2.14
EC-2021-001776,3/5/2021,3/7/2021,Same Day,C-93720,Maria Garcia,Home Office,United States,Austin,Texas,South,P-020,Furniture,Bookcases,3-Shelf Bookcase,266.9,1,0,87.06
EC-2022-001777,6/28/2022,7/4/2022,Same Day,C-78167,Emily Davis,Corporate,United States,Philadelphia,Pennsylvania,East,P-030,Office Supplies,Envelopes,Letter Envelopes,147.57,3,0,15.82
EC-2024-001778,3/6/2024,3/13/2024,Second Class,C-29690,Carlos Rivera,Corporate,United States,Philadelphia,Pennsylvania,East,P-011,Electronics,Tablets,Samsung Tab,2175.88,4,0.3,204.84
EC-2022-001779,8/14/2022,8/15/2022,Same Day,C-50084,John Smith,Consumer,United States,Phoenix,Arizona,West,P-020,Furniture,Bookcases,3-Shelf Bookcase,243.12,3,0.2,21.16
EC-2021-001780,4/13/2021,4/16/2021,First Class,C-30321,Maria Garcia,Corporate,United States,Chicago,Illinois,Central,P-036,Clothing,Jackets,Windbreaker,423.54,5,0.3,142.97
EC-2023-001781,6/4/2023,6/9/2023,Standard Class,C-60625,Michael Chen,Corporate,United States,Los Angeles,California,West,P-026,Office Supplies,Binders,3-Ring Binder,22.23,3,0,6.52
EC-2022-001782,9/11/2022,9/16/2022,Same Day,C-42770,James Lee,Consumer,United States,Phoenix,Arizona,West,P-033,Clothing,Shirts,Polo Shirt,255.96,3,0.2,-2.35
EC-2022-001783,9/17/2022,9/18/2022,Same Day,C-67920,Emily Davis,Home Office,United States,Phoenix,Arizona,West,P-035,Clothing,Shoes,Casual Sneakers,319.28,4,0.1,25.16
EC-2023-001784,5/26/2023,5/30/2023,Same Day,C-21590,James Lee,Corporate,United States,San Antonio,Texas,South,P-031,Office Supplies,Envelopes,Bubble Mailer,35.4,5,0,11.94
EC-2021-001785,9/18/2021,9/23/2021,First Class,C-70661,Sara Wilson,Home Office,United States,San Diego,California,West,P-027,Office Supplies,Binders,Report Cover,36.08,4,0,-1.85
EC-2022-001786,7/8/2022,7/15/2022,Second Class,C-25917,John Smith,Corporate,United States,Los Angeles,California,West,P-001,Electronics,Phones,Nokia 3310,2999.07,5,0.1,-231.39
EC-2023-001787,10/12/2023,10/14/2023,Standard Class,C-73564,Anna Brown,Home Office,United States,Houston,Texas,South,P-018,Furniture,Tables,Desk,496.57,3,0.3,-51.66
EC-2021-001788,11/10/2021,11/15/2021,Second Class,C-68171,Michael Chen,Home Office,United States,Los Angeles,California,West,P-001,Electronics,Phones,Nokia 3310,211.86,1,0.1,12.16
EC-2023-001789,4/9/2023,4/13/2023,First Class,C-29168,John Smith,Consumer,United States,Chicago,Illinois,Central,P-002,Electronics,Phones,Samsung A12,1865.53,4,0.3,438.67
EC-2024-001790,9/8/2024,9/10/2024,Standard Class,C-74613,Emily Davis,Home Office,United States,Chicago,Illinois,Central,P-018,Furniture,Tables,Desk,982.8,3,0,245.96
EC-2024-001791,11/29/2024,12/6/2024,Same Day,C-83952,Michael Chen,Corporate,United States,Los Angeles,California,West,P-031,Office Supplies,Envelopes,Bubble Mailer,132.02,2,0,-5.35
EC-2024-001792,8/14/2024,8/20/2024,Second Class,C-70076,Carlos Rivera,Corporate,United States,Austin,Texas,South,P-007,Electronics,Laptops,HP 15,2193.24,3,0,417.53
EC-2023-001793,10/23/2023,10/30/2023,First Class,C-95972,James Lee,Consumer,United States,San Diego,California,West,P-039,Electronics,Accessories,Wallet,3271.09,5,0.1,-66.7
EC-2021-001794,10/14/2021,10/17/2021,Second Class,C-96372,James Lee,Corporate,United States,Phoenix,Arizona,West,P-029,Office Supplies,Art,Pencil Set,265.36,4,0.1,89.9
EC-2024-001795,4/20/2024,4/25/2024,Same Day,C-97197,Maria Garcia,Home Office,United States,Philadelphia,Pennsylvania,East,P-027,Office Supplies,Binders,Report Cover,7.05,1,0.3,-0.21
EC-2022-001796,4/20/2022,4/27/2022,Standard Class,C-90203,Carlos Rivera,Consumer,United States,Houston,Texas,South,P-039,Clothing,Accessories,Wallet,407.88,4,0.1,-39.98
EC-2021-001797,5/30/2021,6/3/2021,Second Class,C-27460,Anna Brown,Home Office,United States,Philadelphia,Pennsylvania,East,P-003,Electronics,Phones,iPhone SE,2227.98,3,0,578.42
EC-2023-001798,6/16/2023,6/22/2023,Standard Class,C-21274,John Smith,Consumer,United States,Phoenix,Arizona,West,P-020,Furniture,Bookcases,3-Shelf Bookcase,1490.94,4,0.2,-43.63
EC-2021-001799,10/15/2021,10/16/2021,Second Class,C-84759,Sara Wilson,Corporate,United States,Philadelphia,Pennsylvania,East,P-038,Electronics,Accessories,Belt,1374.88,5,0.1,-14.72
EC-2021-001800,5/18/2021,5/22/2021,Same Day,C-49089,Maria Garcia,Home Office,United States,San Antonio,Texas,South,P-028,Office Supplies,Art,Markers Set,352.75,5,0,31.1
EC-2021-001801,4/16/2021,4/21/2021,Second Class,C-18906,James Lee,Corporate,United States,San Diego,California,West,P-010,Electronics,Tablets,iPad Mini,654.06,3,0,109.31
EC-2024-001802,3/24/2024,3/26/2024,First Class,C-86385,Sara Wilson,Home Office,United States,San Diego,California,West,P-025,Office Supplies,Paper,Sticky Notes,27.95,1,0.2,-2.17
EC-2022-001803,11/24/2022,11/28/2022,First Class,C-53202,John Smith,Consumer,United States,Phoenix,Arizona,West,P-023,Office Supplies,Paper,A4 Ream,71.6,1,0,7.97
EC-2024-001804,2/29/2024,3/5/2024,Second Class,C-82276,Sara Wilson,Corporate,United States,New York,New York,East,P-021,Furniture,Storage,Cabinet,2008.82,5,0.3,-140.86
EC-2021-001805,8/2/2021,8/3/2021,Standard Class,C-12810,John Smith,Home Office,United States,Dallas,Texas,South,P-019,Furniture,Bookcases,5-Shelf Bookcase,1505.45,4,0.1,-21.23
EC-2024-001806,10/28/2024,11/3/2024,Same Day,C-65945,James Lee,Home Office,United States,New York,New York,East,P-039,Electronics,Accessories,Wallet,249.51,4,0.3,21.85
EC-2024-001807,6/14/2024,6/17/2024,First Class,C-11317,Anna Brown,Consumer,United States,Philadelphia,Pennsylvania,East,P-010,Electronics,Tablets,iPad Mini,377.39,1,0,45.14
EC-2022-001808,5/27/2022,6/3/2022,Second Class,C-88959,Anna Brown,Consumer,United States,New York,New York,East,P-032,Clothing,Shirts,Cotton T-Shirt,64.22,2,0,4.05
EC-2023-001809,9/8/2023,9/14/2023,Second Class,C-56787,Anna Brown,Home Office,United States,Los Angeles,California,West,P-027,Office Supplies,Binders,Report Cover,53.65,5,0,10.65
EC-2024-001810,2/4/2024,2/7/2024,First Class,C-63848,Sara Wilson,Home Office,United States,Houston,Texas,South,P-037,Clothing,Jackets,Hoodie,232.2,5,0.2,18.88
EC-2021-001811,10/8/2021,10/15/2021,First Class,C-14701,Anna Brown,Consumer,United States,San Diego,California,West,P-023,Office Supplies,Paper,A4 Ream,121.28,2,0,-1.96
EC-2021-001812,2/13/2021,2/17/2021,First Class,C-60323,Sara Wilson,Corporate,United States,New York,New York,East,P-038,Clothing,Accessories,Belt,283.23,3,0,19.24
EC-2023-001813,6/29/2023,6/30/2023,Same Day,C-14103,Emily Davis,Consumer,United States,Houston,Texas,South,P-011,Electronics,Tablets,Samsung Tab,602.62,4,0.2,39.58
EC-2024-001814,4/25/2024,4/27/2024,Same Day,C-98862,Carlos Rivera,Corporate,United States,New York,New York,East,P-008,Electronics,Laptops,Dell Inspiron,699.31,1,0,151.04
EC-2021-001815,11/29/2021,12/3/2021,Standard Class,C-21211,Anna Brown,Home Office,United States,Dallas,Texas,South,P-039,Clothing,Accessories,Wallet,32.8,1,0,9.51
EC-2021-001816,3/21/2021,3/26/2021,First Class,C-96609,Emily Davis,Corporate,United States,Phoenix,Arizona,West,P-029,Office Supplies,Art,Pencil Set,272.2,5,0,23.76
EC-2023-001817,8/6/2023,8/7/2023,Same Day,C-38553,Michael Chen,Consumer,United States,Dallas,Texas,South,P-027,Office Supplies,Binders,Report Cover,21.01,3,0.1,5.07
EC-2024-001818,6/3/2024,6/8/2024,Same Day,C-39808,James Lee,Consumer,United States,Philadelphia,Pennsylvania,East,P-002,Electronics,Phones,Samsung A12,554.55,3,0,-17.23
EC-2021-001819,8/23/2021,8/29/2021,Same Day,C-43954,Carlos Rivera,Consumer,United States,New York,New York,East,P-013,Furniture,Chairs,Office Chair,305.23,1,0.2,-24.28
EC-2021-001820,4/2/2021,4/7/2021,Second Class,C-36744,Emily Davis,Corporate,United States,Houston,Texas,South,P-009,Electronics,Laptops,Lenovo IdeaPad,432.44,4,0,-8.79
EC-2024-001821,8/7/2024,8/11/2024,Second Class,C-59114,Sara Wilson,Consumer,United States,Phoenix,Arizona,West,P-030,Office Supplies,Envelopes,Letter Envelopes,88.47,3,0,30.3
EC-2023-001822,1/25/2023,1/26/2023,Second Class,C-76608,Emily Davis,Consumer,United States,Phoenix,Arizona,West,P-023,Office Supplies,Paper,A4 Ream,25.94,2,0,5.27
EC-2024-001823,9/7/2024,9/13/2024,Second Class,C-92617,Michael Chen,Corporate,United States,Chicago,Illinois,Central,P-021,Furniture,Storage,Cabinet,922.7,2,0.2,185.51
EC-2023-001824,8/26/2023,9/1/2023,Same Day,C-53081,Anna Brown,Home Office,United States,San Diego,California,West,P-003,Electronics,Phones,iPhone SE,460.32,2,0.2,-6.35
EC-2022-001825,10/7/2022,10/13/2022,Standard Class,C-76275,Maria Garcia,Home Office,United States,Los Angeles,California,West,P-027,Office Supplies,Binders,Report Cover,153.52,4,0,11.35
EC-2023-001826,7/9/2023,7/16/2023,Standard Class,C-28106,Carlos Rivera,Consumer,United States,San Antonio,Texas,South,P-030,Office Supplies,Envelopes,Letter Envelopes,133.97,2,0.1,33.79
EC-2021-001827,8/30/2021,8/31/2021,Standard Class,C-31859,Maria Garcia,Corporate,United States,San Antonio,Texas,South,P-029,Office Supplies,Art,Pencil Set,96.4,2,0,-9.05
EC-2021-001828,7/26/2021,7/28/2021,Second Class,C-60870,Michael Chen,Corporate,United States,New York,New York,East,P-037,Clothing,Jackets,Hoodie,108.16,1,0,22.12
EC-2024-001829,11/28/2024,12/3/2024,First Class,C-15929,Maria Garcia,Home Office,United States,Houston,Texas,South,P-027,Office Supplies,Binders,Report Cover,33.43,3,0.2,-2.33
EC-2024-001830,7/15/2024,7/19/2024,Same Day,C-20982,James Lee,Corporate,United States,San Antonio,Texas,South,P-031,Office Supplies,Envelopes,Bubble Mailer,80.51,2,0.3,22.53
EC-2024-001831,8/22/2024,8/26/2024,Same Day,C-40443,Carlos Rivera,Corporate,United States,San Antonio,Texas,South,P-009,Electronics,Laptops,Lenovo IdeaPad,912.7,5,0,-91.3
EC-2024-001832,3/1/2024,3/6/2024,Same Day,C-15496,Anna Brown,Home Office,United States,San Diego,California,West,P-036,Clothing,Jackets,Windbreaker,214.04,4,0,-5.93
EC-2021-001833,7/23/2021,7/26/2021,Second Class,C-47811,Carlos Rivera,Consumer,United States,Phoenix,Arizona,West,P-037,Clothing,Jackets,Hoodie,193.9,4,0.1,-2.27
EC-2021-001834,10/16/2021,10/17/2021,Standard Class,C-10873,Sara Wilson,Home Office,United States,Houston,Texas,South,P-039,Electronics,Accessories,Wallet,56.41,1,0.2,-1.19
EC-2022-001835,8/1/2022,8/6/2022,Same Day,C-25720,Sara Wilson,Home Office,United States,San Antonio,Texas,South,P-007,Electronics,Laptops,HP 15,1762.68,4,0,573.57
EC-2021-001836,6/27/2021,7/4/2021,Second Class,C-19745,Emily Davis,Corporate,United States,Chicago,Illinois,Central,P-039,Clothing,Accessories,Wallet,102.02,1,0.3,29.38
